"","Date","Soybean","Year","Month","Quarter","Oil","CPI","PPI","US_GDP","CHN_GDP","D0","D1","D2","D3","D4"
"3476",2015-10-22,8.9875,2015,10,4,44.9,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3477",2015-10-23,8.955,2015,10,4,43.91,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3478",2015-10-26,8.85,2015,10,4,43.19,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3479",2015-10-27,8.912,2015,10,4,43.21,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3480",2015-10-28,8.82,2015,10,4,45.93,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3481",2015-10-29,8.7965,2015,10,4,46.02,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3482",2015-10-30,8.8535,2015,10,4,46.6,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3483",2015-11-02,8.7875,2015,11,4,46.12,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3484",2015-11-03,8.79,2015,11,4,47.88,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3485",2015-11-04,8.84,2015,11,4,46.32,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3486",2015-11-05,8.64,2015,11,4,45.27,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3487",2015-11-06,8.6725,2015,11,4,44.32,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3488",2015-11-09,8.6625,2015,11,4,43.87,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3489",2015-11-10,8.555,2015,11,4,44.23,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3490",2015-11-11,8.6075,2015,11,4,42.95,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3491",2015-11-12,8.63,2015,11,4,41.74,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3492",2015-11-13,8.5525,2015,11,4,40.69,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3493",2015-11-16,8.595,2015,11,4,41.68,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3494",2015-11-17,8.64,2015,11,4,40.73,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3495",2015-11-18,8.5775,2015,11,4,40.75,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3496",2015-11-19,8.6,2015,11,4,40.55,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3497",2015-11-20,8.575,2015,11,4,39.39,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3498",2015-11-23,8.6425,2015,11,4,39.27,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3499",2015-11-24,8.6375,2015,11,4,40.89,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3500",2015-11-25,8.7525,2015,11,4,41.22,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3501",2015-11-27,8.73,2015,11,4,40.57,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3502",2015-11-30,8.81,2015,11,4,40.43,237.781,187.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3503",2015-12-01,8.8925,2015,12,4,40.58,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3504",2015-12-02,8.9225,2015,12,4,39.93,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3505",2015-12-03,8.975,2015,12,4,41.08,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3506",2015-12-04,9.06,2015,12,4,40,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3507",2015-12-07,8.8225,2015,12,4,37.64,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3508",2015-12-08,8.7675,2015,12,4,37.46,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3509",2015-12-09,8.7675,2015,12,4,37.16,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3510",2015-12-10,8.7825,2015,12,4,36.76,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3511",2015-12-11,8.7075,2015,12,4,35.65,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3512",2015-12-14,8.7425,2015,12,4,36.31,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3513",2015-12-15,8.6725,2015,12,4,37.32,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3514",2015-12-16,8.625,2015,12,4,35.55,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3515",2015-12-17,8.77,2015,12,4,34.98,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3516",2015-12-18,8.9225,2015,12,4,34.72,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3517",2015-12-21,8.9125,2015,12,4,34.55,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3518",2015-12-22,8.8525,2015,12,4,36.12,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3519",2015-12-23,8.8175,2015,12,4,36.76,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3520",2015-12-24,8.7525,2015,12,4,37.62,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3521",2015-12-28,8.6425,2015,12,4,36.36,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3522",2015-12-29,8.683,2015,12,4,37.88,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3523",2015-12-30,8.7235,2015,12,4,36.59,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3524",2015-12-31,8.6565,2015,12,4,37.13,237.817,183.5,17468.902,11015542.352469,13179.76,3195.45,393.55,66.48,5.77
"3525",2016-01-04,8.56,2016,1,1,36.81,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3526",2016-01-05,8.5725,2016,1,1,35.97,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3527",2016-01-06,8.6475,2016,1,1,33.97,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3528",2016-01-07,8.645,2016,1,1,33.29,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3529",2016-01-08,8.6525,2016,1,1,33.2,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3530",2016-01-11,8.6125,2016,1,1,31.42,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3531",2016-01-12,8.745,2016,1,1,30.42,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3532",2016-01-13,8.8,2016,1,1,30.42,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3533",2016-01-14,8.8225,2016,1,1,31.22,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3534",2016-01-15,8.79,2016,1,1,29.45,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3535",2016-01-19,8.835,2016,1,1,28.47,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3536",2016-01-20,8.74,2016,1,1,26.68,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3537",2016-01-21,8.785,2016,1,1,29.55,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3538",2016-01-22,8.765,2016,1,1,32.07,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3539",2016-01-25,8.805,2016,1,1,30.31,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3540",2016-01-26,8.765,2016,1,1,29.54,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3541",2016-01-27,8.83,2016,1,1,32.32,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3542",2016-01-28,8.6775,2016,1,1,33.21,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3543",2016-01-29,8.8225,2016,1,1,33.66,237.817,183.5,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3544",2016-02-01,8.8075,2016,2,1,31.62,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3545",2016-02-02,8.8625,2016,2,1,29.9,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3546",2016-02-03,8.7675,2016,2,1,32.29,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3547",2016-02-04,8.745,2016,2,1,31.63,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3548",2016-02-05,8.675,2016,2,1,30.86,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3549",2016-02-08,8.625,2016,2,1,29.71,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3550",2016-02-09,8.6325,2016,2,1,27.96,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3551",2016-02-10,8.6225,2016,2,1,27.54,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3552",2016-02-11,8.735,2016,2,1,26.19,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3553",2016-02-12,8.7275,2016,2,1,29.32,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3554",2016-02-16,8.7975,2016,2,1,29.05,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3555",2016-02-17,8.825,2016,2,1,30.68,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3556",2016-02-18,8.7975,2016,2,1,30.77,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3557",2016-02-19,8.7825,2016,2,1,29.59,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3558",2016-02-22,8.81,2016,2,1,31.37,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3559",2016-02-23,8.6925,2016,2,1,31.84,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3560",2016-02-24,8.6845,2016,2,1,30.35,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3561",2016-02-25,8.616,2016,2,1,31.4,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3562",2016-02-26,8.601,2016,2,1,31.65,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3563",2016-02-29,8.594,2016,2,1,32.74,237.469,181.3,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3564",2016-03-01,8.58,2016,3,1,34.39,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3565",2016-03-02,8.615,2016,3,1,34.57,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3566",2016-03-03,8.6375,2016,3,1,34.56,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3567",2016-03-04,8.785,2016,3,1,35.91,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3568",2016-03-07,8.8175,2016,3,1,37.9,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3569",2016-03-08,8.845,2016,3,1,36.67,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3570",2016-03-09,8.8575,2016,3,1,37.62,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3571",2016-03-10,8.8925,2016,3,1,37.77,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3572",2016-03-11,8.9575,2016,3,1,38.51,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3573",2016-03-14,8.9575,2016,3,1,37.2,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3574",2016-03-15,8.92,2016,3,1,36.32,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3575",2016-03-16,8.945,2016,3,1,38.43,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3576",2016-03-17,8.9775,2016,3,1,40.17,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3577",2016-03-18,8.975,2016,3,1,39.47,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3578",2016-03-21,9.02,2016,3,1,39.91,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3579",2016-03-22,9.1025,2016,3,1,41.45,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3580",2016-03-23,9.0525,2016,3,1,38.28,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3581",2016-03-24,9.105,2016,3,1,38.14,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3582",2016-03-28,9.09,2016,3,1,37.99,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3583",2016-03-29,9.16,2016,3,1,36.91,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3584",2016-03-30,9.09,2016,3,1,36.91,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3585",2016-03-31,9.1075,2016,3,1,36.94,238.038,182.1,17468.902,11137945.669351,10893.97,2755.37,398,38.36,0
"3586",2016-04-01,9.1825,2016,4,2,35.36,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3587",2016-04-04,9.135,2016,4,2,34.3,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3588",2016-04-05,9.0475,2016,4,2,34.52,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3589",2016-04-06,9.08,2016,4,2,37.74,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3590",2016-04-07,9.045,2016,4,2,37.3,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3591",2016-04-08,9.1675,2016,4,2,39.74,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3592",2016-04-11,9.2825,2016,4,2,40.46,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3593",2016-04-12,9.3625,2016,4,2,42.12,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3594",2016-04-13,9.5575,2016,4,2,41.7,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3595",2016-04-14,9.48,2016,4,2,41.45,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3596",2016-04-15,9.56,2016,4,2,40.4,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3597",2016-04-18,9.5425,2016,4,2,39.74,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3598",2016-04-19,9.855,2016,4,2,40.88,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3599",2016-04-20,10.0975,2016,4,2,42.72,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3600",2016-04-21,10.1875,2016,4,2,43.18,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3601",2016-04-22,9.87,2016,4,2,42.76,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3602",2016-04-25,9.9975,2016,4,2,41.67,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3603",2016-04-26,10.1965,2016,4,2,42.52,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3604",2016-04-27,10.228,2016,4,2,45.29,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3605",2016-04-28,10.237,2016,4,2,46.03,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3606",2016-04-29,10.28,2016,4,2,45.98,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3607",2016-05-02,10.4375,2016,5,2,44.75,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3608",2016-05-03,10.3,2016,5,2,43.65,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3609",2016-05-04,10.34,2016,5,2,43.77,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3610",2016-05-05,10.1225,2016,5,2,44.33,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3611",2016-05-06,10.3475,2016,5,2,44.58,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3612",2016-05-09,10.265,2016,5,2,43.45,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3613",2016-05-10,10.84,2016,5,2,44.68,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3614",2016-05-11,10.7825,2016,5,2,46.21,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3615",2016-05-12,10.72,2016,5,2,46.64,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3616",2016-05-13,10.65,2016,5,2,46.22,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3617",2016-05-16,10.645,2016,5,2,47.72,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3618",2016-05-17,10.8025,2016,5,2,48.29,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3619",2016-05-18,10.7525,2016,5,2,48.12,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3620",2016-05-19,10.715,2016,5,2,48.16,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3621",2016-05-20,10.7425,2016,5,2,47.67,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3622",2016-05-23,10.585,2016,5,2,48.12,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3623",2016-05-24,10.5475,2016,5,2,48.04,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3624",2016-05-25,10.855,2016,5,2,49.1,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3625",2016-05-26,10.7975,2016,5,2,49,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3626",2016-05-27,10.865,2016,5,2,49.36,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3627",2016-05-31,10.785,2016,5,2,49.1,238.827,183.2,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3628",2016-06-01,10.9975,2016,6,2,49.07,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3629",2016-06-02,11.4425,2016,6,2,49.14,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3630",2016-06-03,11.32,2016,6,2,48.69,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3631",2016-06-06,11.3825,2016,6,2,49.71,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3632",2016-06-07,11.4125,2016,6,2,50.37,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3633",2016-06-08,11.7775,2016,6,2,51.23,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3634",2016-06-09,11.76,2016,6,2,50.52,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3635",2016-06-10,11.7825,2016,6,2,49.09,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3636",2016-06-13,11.69,2016,6,2,48.89,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3637",2016-06-14,11.695,2016,6,2,48.49,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3638",2016-06-15,11.56,2016,6,2,47.92,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3639",2016-06-16,11.345,2016,6,2,46.14,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3640",2016-06-17,11.595,2016,6,2,48,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3641",2016-06-20,11.435,2016,6,2,49.4,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3642",2016-06-21,11.3325,2016,6,2,48.95,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3643",2016-06-22,11.375,2016,6,2,49.16,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3644",2016-06-23,11.245,2016,6,2,49.34,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3645",2016-06-24,11.03,2016,6,2,46.7,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3646",2016-06-27,11.3235,2016,6,2,45.8,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3647",2016-06-28,11.488,2016,6,2,47.93,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3648",2016-06-29,11.421,2016,6,2,49.85,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3649",2016-06-30,11.744,2016,6,2,48.27,240.167,187.6,17639.417,11137945.669351,10893.97,2755.37,398,38.36,0
"3650",2016-07-01,11.6425,2016,7,3,49.02,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3651",2016-07-05,11.1,2016,7,3,46.73,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3652",2016-07-06,11.015,2016,7,3,47.37,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3653",2016-07-07,10.505,2016,7,3,45.22,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3654",2016-07-08,10.8325,2016,7,3,45.37,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3655",2016-07-11,10.77,2016,7,3,44.73,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3656",2016-07-12,11.0225,2016,7,3,46.82,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3657",2016-07-13,11.2275,2016,7,3,44.87,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3658",2016-07-14,10.8375,2016,7,3,45.64,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3659",2016-07-15,10.725,2016,7,3,45.93,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3660",2016-07-18,10.7825,2016,7,3,45.23,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3661",2016-07-19,10.44,2016,7,3,44.64,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3662",2016-07-20,10.27,2016,7,3,44.96,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3663",2016-07-21,10.325,2016,7,3,43.96,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3664",2016-07-22,10.065,2016,7,3,43.41,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3665",2016-07-25,9.8375,2016,7,3,42.4,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3666",2016-07-26,9.918,2016,7,3,42.16,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3667",2016-07-27,10.062,2016,7,3,41.9,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3668",2016-07-28,9.9735,2016,7,3,41.13,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3669",2016-07-29,10.225,2016,7,3,41.54,240.15,187.7,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3670",2016-08-01,9.8125,2016,8,3,40.05,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3671",2016-08-02,9.7125,2016,8,3,39.5,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3672",2016-08-03,9.735,2016,8,3,40.8,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3673",2016-08-04,9.735,2016,8,3,41.92,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3674",2016-08-05,9.88,2016,8,3,41.83,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3675",2016-08-08,10.0125,2016,8,3,43.06,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3676",2016-08-09,10.05,2016,8,3,42.78,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3677",2016-08-10,9.985,2016,8,3,41.75,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3678",2016-08-11,10.0175,2016,8,3,43.51,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3679",2016-08-12,9.99,2016,8,3,44.47,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3680",2016-08-15,10.2375,2016,8,3,45.72,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3681",2016-08-16,10.195,2016,8,3,46.57,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3682",2016-08-17,10.305,2016,8,3,46.81,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3683",2016-08-18,10.3225,2016,8,3,48.2,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3684",2016-08-19,10.27,2016,8,3,48.48,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3685",2016-08-22,10.3525,2016,8,3,46.8,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3686",2016-08-23,10.3425,2016,8,3,47.54,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3687",2016-08-24,10.3075,2016,8,3,46.29,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
"3688",2016-08-25,9.9825,2016,8,3,46.97,240.602,186.6,17735.074,11137945.669351,10893.97,2755.37,398,38.36,0
